"Year Month","State","Industry","Suspicious Activity","Instrument","Count"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Funds Transfer","12"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Money Orders","33"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Personal/Business Check","21"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Noncash Monetary Instruments","[Total]","71"
"2017 ","Minnesota","Insurance Company","Transaction Out of Pattern for Customer(s)","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Transaction Out of Pattern for Customer(s)","[Total]","1"
"2017 ","Minnesota","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Funds Transfer","2"
"2017 ","Minnesota","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","U.S. Currency","20"
"2017 ","Minnesota","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","[Total]","23"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Funds Transfer","8"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","22"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Personal/Business Check","14"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","U.S. Currency","1"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","45"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below CTR Threshold","U.S. Currency","1"
"2017 ","Minnesota","Insurance Company","Transaction(s) Below CTR Threshold","[Total]","1"
"2017 ","Minnesota","Insurance Company","Two or More Individuals Working Together","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Two or More Individuals Working Together","Funds Transfer","3"
"2017 ","Minnesota","Insurance Company","Two or More Individuals Working Together","Money Orders","2"
"2017 ","Minnesota","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","2"
"2017 ","Minnesota","Insurance Company","Two or More Individuals Working Together","U.S. Currency","2"
"2017 ","Minnesota","Insurance Company","Two or More Individuals Working Together","[Total]","10"
"2017 ","Minnesota","Insurance Company","Unauthorized Electronic Intrusion","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Unauthorized Electronic Intrusion","[Total]","1"
"2017 ","Minnesota","Insurance Company","Unclear or No Insurable Interest","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Unclear or No Insurable Interest","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Unclear or No Insurable Interest","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Unclear or No Insurable Interest","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Unclear or No Insurable Interest","[Total]","4"
"2017 ","Minnesota","Insurance Company","Wire","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Wire","Funds Transfer","6"
"2017 ","Minnesota","Insurance Company","Wire","[Total]","7"
"2017 ","Minnesota","Insurance Company","[Total]","[Total]","437"
"2017 ","Mississippi","Insurance Company","Other Fraud (Type)","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Other Fraud (Type)","[Total]","1"
"2017 ","Mississippi","Insurance Company","Other Insurance","Bank/Cashier's Check","1"
"2017 ","Mississippi","Insurance Company","Other Insurance","Money Orders","2"
"2017 ","Mississippi","Insurance Company","Other Insurance","Personal/Business Check","1"
"2017 ","Mississippi","Insurance Company","Other Insurance","[Total]","4"
"2017 ","Mississippi","Insurance Company","Other Money Laundering","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Other Money Laundering","[Total]","1"
"2017 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","1"
"2017 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","Money Orders","2"
"2017 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","1"
"2017 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","2"
"2017 ","Mississippi","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","6"
"2017 ","Mississippi","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Bank/Cashier's Check","1"
"2017 ","Mississippi","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Personal/Business Check","1"
"2017 ","Mississippi","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","[Total]","3"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Multiple Accounts","Bank/Cashier's Check","1"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Multiple Accounts","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","1"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","3"
"2017 ","Mississippi","Insurance Company","Suspicious use of multiple transaction locations","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Suspicious use of multiple transaction locations","[Total]","1"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Bank/Cashier's Check","1"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Money Orders","3"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Personal/Business Check","1"
"2017 ","Mississippi","Insurance Company","Suspicious Use of Noncash Monetary Instruments","[Total]","5"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Bank/Cashier's Check","1"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Personal/Business Check","1"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","3"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below CTR Threshold","Money Orders","1"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below CTR Threshold","U.S. Currency","1"
"2017 ","Mississippi","Insurance Company","Transaction(s) Below CTR Threshold","[Total]","2"
"2017 ","Mississippi","Insurance Company","[Total]","[Total]","29"
"2017 ","Missouri","Insurance Company","Account Takeover","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Account Takeover","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Account Takeover","[Total]","2"
"2017 ","Missouri","Insurance Company","ACH","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","ACH","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","ACH","[Total]","2"
"2017 ","Missouri","Insurance Company","Check","Funds Transfer","2"
"2017 ","Missouri","Insurance Company","Check","Personal/Business Check","3"
"2017 ","Missouri","Insurance Company","Check","U.S. Currency","1"
"2017 ","Missouri","Insurance Company","Check","[Total]","6"
"2017 ","Missouri","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","2"
"2017 ","Missouri","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Personal/Business Check","2"
"2017 ","Missouri","Insurance Company","Embezzlement/Theft/Disappearance of Funds","U.S. Currency","1"
"2017 ","Missouri","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","5"
"2017 ","Missouri","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","2"
"2017 ","Missouri","Insurance Company","Forgeries","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Forgeries","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Forgeries","[Total]","2"
"2017 ","Missouri","Insurance Company","Mail","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Mail","[Total]","1"
"2017 ","Missouri","Insurance Company","Misuse of "Free Look"/Cooling-Off/Right of Rescission","Bank/Cashier's Check","1"
"2017 ","Missouri","Insurance Company","Misuse of "Free Look"/Cooling-Off/Right of Rescission","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Misuse of "Free Look"/Cooling-Off/Right of Rescission","[Total]","2"
"2017 ","Missouri","Insurance Company","Misuse of Position or Self-Dealing","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Misuse of Position or Self-Dealing","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Misuse of Position or Self-Dealing","[Total]","2"
"2017 ","Missouri","Insurance Company","Other Fraud (Type)","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Other Fraud (Type)","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Other Fraud (Type)","U.S. Currency","1"
"2017 ","Missouri","Insurance Company","Other Fraud (Type)","[Total]","3"
"2017 ","Missouri","Insurance Company","Other Insurance","Funds Transfer","2"
"2017 ","Missouri","Insurance Company","Other Insurance","Personal/Business Check","2"
"2017 ","Missouri","Insurance Company","Other Insurance","U.S. Currency","1"
"2017 ","Missouri","Insurance Company","Other Insurance","[Total]","5"
"2017 ","Missouri","Insurance Company","Provided Questionable or False Documentation","Bank/Cashier's Check","1"
"2017 ","Missouri","Insurance Company","Provided Questionable or False Documentation","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Provided Questionable or False Documentation","Personal/Business Check","2"
"2017 ","Missouri","Insurance Company","Provided Questionable or False Documentation","[Total]","4"
"2017 ","Missouri","Insurance Company","Refused or Avoided Request for Documentation","Bank/Cashier's Check","1"
"2017 ","Missouri","Insurance Company","Refused or Avoided Request for Documentation","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Refused or Avoided Request for Documentation","Personal/Business Check","2"
"2017 ","Missouri","Insurance Company","Refused or Avoided Request for Documentation","[Total]","4"
"2017 ","Missouri","Insurance Company","Suspicious Termination of Policy or Contract","Bank/Cashier's Check","1"
"2017 ","Missouri","Insurance Company","Suspicious Termination of Policy or Contract","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Suspicious Termination of Policy or Contract","[Total]","2"
"2017 ","Missouri","Insurance Company","Suspicious Use of Multiple Accounts","Bank/Cashier's Check","1"
"2017 ","Missouri","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","2"
"2017 ","Missouri","Insurance Company","Transaction Out of Pattern for Customer(s)","Bank/Cashier's Check","1"
"2017 ","Missouri","Insurance Company","Transaction Out of Pattern for Customer(s)","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Transaction Out of Pattern for Customer(s)","[Total]","2"
"2017 ","Missouri","Insurance Company","Wire","Funds Transfer","1"
"2017 ","Missouri","Insurance Company","Wire","Personal/Business Check","1"
"2017 ","Missouri","Insurance Company","Wire","U.S. Currency","1"
"2017 ","Missouri","Insurance Company","Wire","[Total]","3"
"2017 ","Missouri","Insurance Company","[Total]","[Total]","49"
"2017 ","Montana","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","1"
"2017 ","Montana","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","1"
"2017 ","Montana","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","2"
"2017 ","Montana","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Bank/Cashier's Check","1"
"2017 ","Montana","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","U.S. Currency","1"
"2017 ","Montana","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","2"
"2017 ","Montana","Insurance Company","[Total]","[Total]","4"
"2017 ","Nebraska","Insurance Company","Account Takeover","Funds Transfer","1"
"2017 ","Nebraska","Insurance Company","Account Takeover","Personal/Business Check","1"
"2017 ","Nebraska","Insurance Company","Account Takeover","[Total]","2"
"2017 ","Nebraska","Insurance Company","ACH","Funds Transfer","9"
"2017 ","Nebraska","Insurance Company","ACH","[Total]","9"
"2017 ","Nebraska","Insurance Company","Changes Spelling or Arrangement of Name","Bank/Cashier's Check","1"
"2017 ","Nebraska","Insurance Company","Changes Spelling or Arrangement of Name","Personal/Business Check","1"
"2017 ","Nebraska","Insurance Company","Changes Spelling or Arrangement of Name","[Total]","2"
"2017 ","Nebraska","Insurance Company","Check","Funds Transfer","1"
"2017 ","Nebraska","Insurance Company","Check","Personal/Business Check","3"
"2017 ","Nebraska","Insurance Company","Check","[Total]","4"
"2017 ","Nebraska","Insurance Company","Counterfeit Instrument","Funds Transfer","1"
"2017 ","Nebraska","Insurance Company","Counterfeit Instrument","Personal/Business Check","1"
